Región,Distrito,Municipio,Código Escuela,Nombre Escuela,Sub-grupo,Total de Graduados,Total en el Cohorte,Tasa de Graduación (%)
SAN JUAN,SAN JUAN I,SAN JUAN II,61390,JUAN JOSE OSUNA (ESPECIALIZADA RADIO Y TV),BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN II,61390,JUAN JOSE OSUNA (ESPECIALIZADA RADIO Y TV),OTRO ORIGEN ÉTNICO,1,1,100%
SAN JUAN,SAN JUAN I,SAN JUAN II,61390,JUAN JOSE OSUNA (ESPECIALIZADA RADIO Y TV),FEMENINO,37,38,97.36%
SAN JUAN,SAN JUAN I,SAN JUAN II,61390,JUAN JOSE OSUNA (ESPECIALIZADA RADIO Y TV),MASCULINO,20,24,83.33%
SAN JUAN,SAN JUAN I,SAN JUAN II,61440,TRINA PADILLA DE SANZ,TODOS LOS ESTUDIANTES,61,107,57%
SAN JUAN,SAN JUAN I,SAN JUAN II,61440,TRINA PADILLA DE SANZ,IMPEDIDOS,15,28,53.57%
SAN JUAN,SAN JUAN I,SAN JUAN II,61440,TRINA PADILLA DE SANZ,POR DEBAJO DEL NIVEL DE POBREZA,37,72,51.38%
SAN JUAN,SAN JUAN I,SAN JUAN II,61440,TRINA PADILLA DE SANZ,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,1,1,100%
SAN JUAN,SAN JUAN I,SAN JUAN II,61440,TRINA PADILLA DE SANZ,PUERTORRIQUEÑOS,54,97,55.67%
SAN JUAN,SAN JUAN I,SAN JUAN II,61440,TRINA PADILLA DE SANZ,HISPANOS NO PUERTORRIQUEÑOS,7,10,70%
SAN JUAN,SAN JUAN I,SAN JUAN II,61440,TRINA PADILLA DE SANZ,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN II,61440,TRINA PADILLA DE SANZ,OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN II,61440,TRINA PADILLA DE SANZ,FEMENINO,31,48,64.58%
SAN JUAN,SAN JUAN I,SAN JUAN II,61440,TRINA PADILLA DE SANZ,MASCULINO,30,59,50.84%
SAN JUAN,SAN JUAN I,SAN JUAN II,61531,UNIVERSITY GARDENS (ESPECIALIZADA),TODOS LOS ESTUDIANTES,130,150,86.66%
SAN JUAN,SAN JUAN I,SAN JUAN II,61531,UNIVERSITY GARDENS (ESPECIALIZADA),IMPEDIDOS,1,2,50%
SAN JUAN,SAN JUAN I,SAN JUAN II,61531,UNIVERSITY GARDENS (ESPECIALIZADA),POR DEBAJO DEL NIVEL DE POBREZA,32,34,94.11%
SAN JUAN,SAN JUAN I,SAN JUAN II,61531,UNIVERSITY GARDENS (ESPECIALIZADA),LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN II,61531,UNIVERSITY GARDENS (ESPECIALIZADA),PUERTORRIQUEÑOS,128,148,86.48%
SAN JUAN,SAN JUAN I,SAN JUAN II,61531,UNIVERSITY GARDENS (ESPECIALIZADA),HISPANOS NO PUERTORRIQUEÑOS,1,1,100%
SAN JUAN,SAN JUAN I,SAN JUAN II,61531,UNIVERSITY GARDENS (ESPECIALIZADA),BLANCOS NO HISPANOS,1,1,100%
SAN JUAN,SAN JUAN I,SAN JUAN II,61531,UNIVERSITY GARDENS (ESPECIALIZADA),OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN II,61531,UNIVERSITY GARDENS (ESPECIALIZADA),FEMENINO,66,74,89.18%
SAN JUAN,SAN JUAN I,SAN JUAN II,61531,UNIVERSITY GARDENS (ESPECIALIZADA),MASCULINO,64,76,84.21%
SAN JUAN,SAN JUAN I,SAN JUAN I,61572,CENTRAL ARTES VISUALES (ESPECIALIZADA),TODOS LOS ESTUDIANTES,102,119,85.71%
SAN JUAN,SAN JUAN I,SAN JUAN I,61572,CENTRAL ARTES VISUALES (ESPECIALIZADA),IMPEDIDOS,2,3,66.66%
SAN JUAN,SAN JUAN I,SAN JUAN I,61572,CENTRAL ARTES VISUALES (ESPECIALIZADA),POR DEBAJO DEL NIVEL DE POBREZA,29,30,96.66%
SAN JUAN,SAN JUAN I,SAN JUAN I,61572,CENTRAL ARTES VISUALES (ESPECIALIZADA),LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61572,CENTRAL ARTES VISUALES (ESPECIALIZADA),PUERTORRIQUEÑOS,99,116,85.34%
SAN JUAN,SAN JUAN I,SAN JUAN I,61572,CENTRAL ARTES VISUALES (ESPECIALIZADA),HISPANOS NO PUERTORRIQUEÑOS,3,3,100%
SAN JUAN,SAN JUAN I,SAN JUAN I,61572,CENTRAL ARTES VISUALES (ESPECIALIZADA),BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61572,CENTRAL ARTES VISUALES (ESPECIALIZADA),OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61572,CENTRAL ARTES VISUALES (ESPECIALIZADA),FEMENINO,64,74,86.48%
SAN JUAN,SAN JUAN I,SAN JUAN I,61572,CENTRAL ARTES VISUALES (ESPECIALIZADA),MASCULINO,38,45,84.44%
SAN JUAN,SAN JUAN I,SAN JUAN I,61648,MADAME LUCHETTI,TODOS LOS ESTUDIANTES,51,77,66.23%
SAN JUAN,SAN JUAN I,SAN JUAN I,61648,MADAME LUCHETTI,IMPEDIDOS,6,8,75%
SAN JUAN,SAN JUAN I,SAN JUAN I,61648,MADAME LUCHETTI,POR DEBAJO DEL NIVEL DE POBREZA,33,53,62.26%
SAN JUAN,SAN JUAN I,SAN JUAN I,61648,MADAME LUCHETTI,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61648,MADAME LUCHETTI,PUERTORRIQUEÑOS,35,54,64.81%
SAN JUAN,SAN JUAN I,SAN JUAN I,61648,MADAME LUCHETTI,HISPANOS NO PUERTORRIQUEÑOS,16,23,69.56%
SAN JUAN,SAN JUAN I,SAN JUAN I,61648,MADAME LUCHETTI,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61648,MADAME LUCHETTI,OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61648,MADAME LUCHETTI,FEMENINO,27,46,58.69%
SAN JUAN,SAN JUAN I,SAN JUAN I,61648,MADAME LUCHETTI,MASCULINO,24,31,77.41%
SAN JUAN,SAN JUAN I,SAN JUAN I,61655,DR. FACUNDO BUESO,TODOS LOS ESTUDIANTES,52,112,46.42%
SAN JUAN,SAN JUAN I,SAN JUAN I,61655,DR. FACUNDO BUESO,IMPEDIDOS,8,18,44.44%
SAN JUAN,SAN JUAN I,SAN JUAN I,61655,DR. FACUNDO BUESO,POR DEBAJO DEL NIVEL DE POBREZA,38,67,56.71%
SAN JUAN,SAN JUAN I,SAN JUAN I,61655,DR. FACUNDO BUESO,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61655,DR. FACUNDO BUESO,PUERTORRIQUEÑOS,44,95,46.31%
SAN JUAN,SAN JUAN I,SAN JUAN I,61655,DR. FACUNDO BUESO,HISPANOS NO PUERTORRIQUEÑOS,8,17,47.05%
SAN JUAN,SAN JUAN I,SAN JUAN I,61655,DR. FACUNDO BUESO,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61655,DR. FACUNDO BUESO,OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61655,DR. FACUNDO BUESO,FEMENINO,25,53,47.16%
SAN JUAN,SAN JUAN I,SAN JUAN I,61655,DR. FACUNDO BUESO,MASCULINO,27,59,45.76%
SAN JUAN,SAN JUAN I,SAN JUAN I,61663,DR. JOSE CELSO BARBOSA,TODOS LOS ESTUDIANTES,23,32,71.87%
SAN JUAN,SAN JUAN I,SAN JUAN I,61663,DR. JOSE CELSO BARBOSA,IMPEDIDOS,6,7,85.71%
SAN JUAN,SAN JUAN I,SAN JUAN I,61663,DR. JOSE CELSO BARBOSA,POR DEBAJO DEL NIVEL DE POBREZA,22,31,70.96%
SAN JUAN,SAN JUAN I,SAN JUAN I,61663,DR. JOSE CELSO BARBOSA,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61663,DR. JOSE CELSO BARBOSA,PUERTORRIQUEÑOS,21,28,75%
SAN JUAN,SAN JUAN I,SAN JUAN I,61663,DR. JOSE CELSO BARBOSA,HISPANOS NO PUERTORRIQUEÑOS,2,4,50%
SAN JUAN,SAN JUAN I,SAN JUAN I,61663,DR. JOSE CELSO BARBOSA,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61663,DR. JOSE CELSO BARBOSA,OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61663,DR. JOSE CELSO BARBOSA,FEMENINO,8,13,61.53%
SAN JUAN,SAN JUAN I,SAN JUAN I,61663,DR. JOSE CELSO BARBOSA,MASCULINO,15,19,78.94%
SAN JUAN,SAN JUAN I,SAN JUAN I,61671,JOSE JULIAN ACOSTA (ESPECIALIZADA TEATRO),TODOS LOS ESTUDIANTES,27,30,90%
SAN JUAN,SAN JUAN I,SAN JUAN I,61671,JOSE JULIAN ACOSTA (ESPECIALIZADA TEATRO),IMPEDIDOS,2,3,66.66%
SAN JUAN,SAN JUAN I,SAN JUAN I,61671,JOSE JULIAN ACOSTA (ESPECIALIZADA TEATRO),POR DEBAJO DEL NIVEL DE POBREZA,15,17,88.23%
SAN JUAN,SAN JUAN I,SAN JUAN I,61671,JOSE JULIAN ACOSTA (ESPECIALIZADA TEATRO),LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61671,JOSE JULIAN ACOSTA (ESPECIALIZADA TEATRO),PUERTORRIQUEÑOS,25,28,89.28%
SAN JUAN,SAN JUAN I,SAN JUAN I,61671,JOSE JULIAN ACOSTA (ESPECIALIZADA TEATRO),HISPANOS NO PUERTORRIQUEÑOS,2,2,100%
SAN JUAN,SAN JUAN I,SAN JUAN I,61671,JOSE JULIAN ACOSTA (ESPECIALIZADA TEATRO),BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61671,JOSE JULIAN ACOSTA (ESPECIALIZADA TEATRO),OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61671,JOSE JULIAN ACOSTA (ESPECIALIZADA TEATRO),FEMENINO,19,21,90.47%
SAN JUAN,SAN JUAN I,SAN JUAN I,61671,JOSE JULIAN ACOSTA (ESPECIALIZADA TEATRO),MASCULINO,8,9,88.88%
SAN JUAN,SAN JUAN I,SAN JUAN I,61747,PADRE RUFO (ESPECIALIZADA BILINGUE),TODOS LOS ESTUDIANTES,52,78,66.66%
SAN JUAN,SAN JUAN I,SAN JUAN I,61747,PADRE RUFO (ESPECIALIZADA BILINGUE),IMPEDIDOS,5,5,100%
SAN JUAN,SAN JUAN I,SAN JUAN I,61747,PADRE RUFO (ESPECIALIZADA BILINGUE),POR DEBAJO DEL NIVEL DE POBREZA,13,23,56.52%
SAN JUAN,SAN JUAN I,SAN JUAN I,61747,PADRE RUFO (ESPECIALIZADA BILINGUE),LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,1,3,33.33%
SAN JUAN,SAN JUAN I,SAN JUAN I,61747,PADRE RUFO (ESPECIALIZADA BILINGUE),PUERTORRIQUEÑOS,44,63,69.84%
SAN JUAN,SAN JUAN I,SAN JUAN I,61747,PADRE RUFO (ESPECIALIZADA BILINGUE),HISPANOS NO PUERTORRIQUEÑOS,6,11,54.54%
SAN JUAN,SAN JUAN I,SAN JUAN I,61747,PADRE RUFO (ESPECIALIZADA BILINGUE),BLANCOS NO HISPANOS,2,4,50%
SAN JUAN,SAN JUAN I,SAN JUAN I,61747,PADRE RUFO (ESPECIALIZADA BILINGUE),OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61747,PADRE RUFO (ESPECIALIZADA BILINGUE),FEMENINO,32,51,62.74%
SAN JUAN,SAN JUAN I,SAN JUAN I,61747,PADRE RUFO (ESPECIALIZADA BILINGUE),MASCULINO,20,27,74.07%
SAN JUAN,SAN JUAN I,SAN JUAN I,61762,RAFAEL CORDERO (ESPECIALIZADA COMERCIO),TODOS LOS ESTUDIANTES,92,105,87.61%
SAN JUAN,SAN JUAN I,SAN JUAN I,61762,RAFAEL CORDERO (ESPECIALIZADA COMERCIO),IMPEDIDOS,6,8,75%
SAN JUAN,SAN JUAN I,SAN JUAN I,61762,RAFAEL CORDERO (ESPECIALIZADA COMERCIO),POR DEBAJO DEL NIVEL DE POBREZA,61,69,88.4%
SAN JUAN,SAN JUAN I,SAN JUAN I,61762,RAFAEL CORDERO (ESPECIALIZADA COMERCIO),LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61762,RAFAEL CORDERO (ESPECIALIZADA COMERCIO),PUERTORRIQUEÑOS,82,94,87.23%
SAN JUAN,SAN JUAN I,SAN JUAN I,61762,RAFAEL CORDERO (ESPECIALIZADA COMERCIO),HISPANOS NO PUERTORRIQUEÑOS,10,11,90.9%
SAN JUAN,SAN JUAN I,SAN JUAN I,61762,RAFAEL CORDERO (ESPECIALIZADA COMERCIO),BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61762,RAFAEL CORDERO (ESPECIALIZADA COMERCIO),OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61762,RAFAEL CORDERO (ESPECIALIZADA COMERCIO),FEMENINO,59,66,89.39%
SAN JUAN,SAN JUAN I,SAN JUAN I,61762,RAFAEL CORDERO (ESPECIALIZADA COMERCIO),MASCULINO,33,39,84.61%
SAN JUAN,CAROLINA,CAROLINA I,61853,ANGEL P. MILLAN ROHENA SUPERIOR,TODOS LOS ESTUDIANTES,159,236,67.37%
SAN JUAN,CAROLINA,CAROLINA I,61853,ANGEL P. MILLAN ROHENA SUPERIOR,IMPEDIDOS,22,32,68.75%
SAN JUAN,CAROLINA,CAROLINA I,61853,ANGEL P. MILLAN ROHENA SUPERIOR,POR DEBAJO DEL NIVEL DE POBREZA,92,141,65.24%
SAN JUAN,CAROLINA,CAROLINA I,61853,ANGEL P. MILLAN ROHENA SUPERIOR,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,CAROLINA,CAROLINA I,61853,ANGEL P. MILLAN ROHENA SUPERIOR,PUERTORRIQUEÑOS,151,223,67.71%
SAN JUAN,CAROLINA,CAROLINA I,61853,ANGEL P. MILLAN ROHENA SUPERIOR,HISPANOS NO PUERTORRIQUEÑOS,8,12,66.66%
SAN JUAN,CAROLINA,CAROLINA I,61853,ANGEL P. MILLAN ROHENA SUPERIOR,BLANCOS NO HISPANOS,0,1,0%
SAN JUAN,CAROLINA,CAROLINA I,61853,ANGEL P. MILLAN ROHENA SUPERIOR,OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,CAROLINA,CAROLINA I,61853,ANGEL P. MILLAN ROHENA SUPERIOR,FEMENINO,90,128,70.31%
SAN JUAN,CAROLINA,CAROLINA I,61853,ANGEL P. MILLAN ROHENA SUPERIOR,MASCULINO,69,108,63.88%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62398,MIGUEL SUCH,TODOS LOS ESTUDIANTES,228,329,69.3%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62398,MIGUEL SUCH,IMPEDIDOS,42,67,62.68%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62398,MIGUEL SUCH,POR DEBAJO DEL NIVEL DE POBREZA,149,224,66.51%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62398,MIGUEL SUCH,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62398,MIGUEL SUCH,PUERTORRIQUEÑOS,214,305,70.16%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62398,MIGUEL SUCH,HISPANOS NO PUERTORRIQUEÑOS,13,22,59.09%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62398,MIGUEL SUCH,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62398,MIGUEL SUCH,OTRO ORIGEN ÉTNICO,1,2,50%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62398,MIGUEL SUCH,FEMENINO,103,150,68.66%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62398,MIGUEL SUCH,MASCULINO,125,179,69.83%
SAN JUAN,SAN JUAN II,SAN JUAN III,62422,ANTONIO SARRIERA EGOZCUE,TODOS LOS ESTUDIANTES,63,93,67.74%
SAN JUAN,SAN JUAN II,SAN JUAN III,62422,ANTONIO SARRIERA EGOZCUE,IMPEDIDOS,14,18,77.77%
SAN JUAN,SAN JUAN II,SAN JUAN III,62422,ANTONIO SARRIERA EGOZCUE,POR DEBAJO DEL NIVEL DE POBREZA,37,58,63.79%
SAN JUAN,SAN JUAN II,SAN JUAN III,62422,ANTONIO SARRIERA EGOZCUE,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN III,62422,ANTONIO SARRIERA EGOZCUE,PUERTORRIQUEÑOS,63,92,68.47%
SAN JUAN,SAN JUAN II,SAN JUAN III,62422,ANTONIO SARRIERA EGOZCUE,HISPANOS NO PUERTORRIQUEÑOS,0,1,0%
SAN JUAN,SAN JUAN II,SAN JUAN III,62422,ANTONIO SARRIERA EGOZCUE,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN III,62422,ANTONIO SARRIERA EGOZCUE,OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN III,62422,ANTONIO SARRIERA EGOZCUE,FEMENINO,27,42,64.28%
SAN JUAN,SAN JUAN II,SAN JUAN III,62422,ANTONIO SARRIERA EGOZCUE,MASCULINO,36,51,70.58%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62547,JUAN PONCE DE LEON,TODOS LOS ESTUDIANTES,28,75,37.33%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62547,JUAN PONCE DE LEON,IMPEDIDOS,4,12,33.33%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62547,JUAN PONCE DE LEON,POR DEBAJO DEL NIVEL DE POBREZA,20,58,34.48%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62547,JUAN PONCE DE LEON,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62547,JUAN PONCE DE LEON,PUERTORRIQUEÑOS,23,67,34.32%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62547,JUAN PONCE DE LEON,HISPANOS NO PUERTORRIQUEÑOS,5,8,62.5%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62547,JUAN PONCE DE LEON,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62547,JUAN PONCE DE LEON,OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62547,JUAN PONCE DE LEON,FEMENINO,8,32,25%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62547,JUAN PONCE DE LEON,MASCULINO,20,43,46.51%
SAN JUAN,SAN JUAN II,SAN JUAN V,62661,AMALIA MARIN,TODOS LOS ESTUDIANTES,54,95,56.84%
SAN JUAN,SAN JUAN II,SAN JUAN V,62661,AMALIA MARIN,IMPEDIDOS,13,19,68.42%
SAN JUAN,SAN JUAN II,SAN JUAN V,62661,AMALIA MARIN,POR DEBAJO DEL NIVEL DE POBREZA,26,47,55.31%
SAN JUAN,SAN JUAN II,SAN JUAN V,62661,AMALIA MARIN,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN V,62661,AMALIA MARIN,PUERTORRIQUEÑOS,54,91,59.34%
SAN JUAN,SAN JUAN II,SAN JUAN V,62661,AMALIA MARIN,HISPANOS NO PUERTORRIQUEÑOS,0,4,0%
SAN JUAN,SAN JUAN II,SAN JUAN V,62661,AMALIA MARIN,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN V,62661,AMALIA MARIN,OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN V,62661,AMALIA MARIN,FEMENINO,23,46,50%
SAN JUAN,SAN JUAN II,SAN JUAN V,62661,AMALIA MARIN,MASCULINO,31,49,63.26%
SAN JUAN,SAN JUAN II,SAN JUAN III,62877,REPUBLICA DE COLOMBIA,TODOS LOS ESTUDIANTES,57,121,47.1%
SAN JUAN,SAN JUAN II,SAN JUAN III,62877,REPUBLICA DE COLOMBIA,IMPEDIDOS,8,17,47.05%
SAN JUAN,SAN JUAN II,SAN JUAN III,62877,REPUBLICA DE COLOMBIA,POR DEBAJO DEL NIVEL DE POBREZA,46,90,51.11%
SAN JUAN,SAN JUAN II,SAN JUAN III,62877,REPUBLICA DE COLOMBIA,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN III,62877,REPUBLICA DE COLOMBIA,PUERTORRIQUEÑOS,52,110,47.27%
SAN JUAN,SAN JUAN II,SAN JUAN III,62877,REPUBLICA DE COLOMBIA,HISPANOS NO PUERTORRIQUEÑOS,5,11,45.45%
SAN JUAN,SAN JUAN II,SAN JUAN III,62877,REPUBLICA DE COLOMBIA,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN III,62877,REPUBLICA DE COLOMBIA,OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN III,62877,REPUBLICA DE COLOMBIA,FEMENINO,31,64,48.43%
SAN JUAN,SAN JUAN II,SAN JUAN III,62877,REPUBLICA DE COLOMBIA,MASCULINO,26,57,45.61%
SAN JUAN,SAN JUAN II,SAN JUAN V,62901,INES M MENDOZA VDA DE MUNOZ MARIN,TODOS LOS ESTUDIANTES,47,77,61.03%
SAN JUAN,SAN JUAN II,SAN JUAN V,62901,INES M MENDOZA VDA DE MUNOZ MARIN,IMPEDIDOS,10,17,58.82%
SAN JUAN,SAN JUAN II,SAN JUAN V,62901,INES M MENDOZA VDA DE MUNOZ MARIN,POR DEBAJO DEL NIVEL DE POBREZA,38,61,62.29%
SAN JUAN,SAN JUAN II,SAN JUAN V,62901,INES M MENDOZA VDA DE MUNOZ MARIN,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN V,62901,INES M MENDOZA VDA DE MUNOZ MARIN,PUERTORRIQUEÑOS,47,77,61.03%
SAN JUAN,SAN JUAN II,SAN JUAN V,62901,INES M MENDOZA VDA DE MUNOZ MARIN,HISPANOS NO PUERTORRIQUEÑOS,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN V,62901,INES M MENDOZA VDA DE MUNOZ MARIN,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN V,62901,INES M MENDOZA VDA DE MUNOZ MARIN,OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN V,62901,INES M MENDOZA VDA DE MUNOZ MARIN,FEMENINO,28,44,63.63%
SAN JUAN,SAN JUAN II,SAN JUAN V,62901,INES M MENDOZA VDA DE MUNOZ MARIN,MASCULINO,19,33,57.57%
SAN JUAN,SAN JUAN II,SAN JUAN III,62950,RAMON VILA MAYO,TODOS LOS ESTUDIANTES,151,229,65.93%
SAN JUAN,SAN JUAN II,SAN JUAN III,62950,RAMON VILA MAYO,IMPEDIDOS,21,34,61.76%
SAN JUAN,SAN JUAN II,SAN JUAN III,62950,RAMON VILA MAYO,POR DEBAJO DEL NIVEL DE POBREZA,86,143,60.13%
SAN JUAN,SAN JUAN II,SAN JUAN III,62950,RAMON VILA MAYO,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN III,62950,RAMON VILA MAYO,PUERTORRIQUEÑOS,141,213,66.19%
SAN JUAN,SAN JUAN II,SAN JUAN III,62950,RAMON VILA MAYO,HISPANOS NO PUERTORRIQUEÑOS,10,16,62.5%
SAN JUAN,SAN JUAN II,SAN JUAN III,62950,RAMON VILA MAYO,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN III,62950,RAMON VILA MAYO,OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN III,62950,RAMON VILA MAYO,FEMENINO,95,133,71.42%
SAN JUAN,SAN JUAN II,SAN JUAN III,62950,RAMON VILA MAYO,MASCULINO,56,96,58.33%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62984,ALBERT EINSTEIN,TODOS LOS ESTUDIANTES,74,133,55.63%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62984,ALBERT EINSTEIN,IMPEDIDOS,12,22,54.54%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62984,ALBERT EINSTEIN,POR DEBAJO DEL NIVEL DE POBREZA,63,115,54.78%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62984,ALBERT EINSTEIN,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62984,ALBERT EINSTEIN,PUERTORRIQUEÑOS,61,118,51.69%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62984,ALBERT EINSTEIN,HISPANOS NO PUERTORRIQUEÑOS,13,15,86.66%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62984,ALBERT EINSTEIN,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62984,ALBERT EINSTEIN,OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62984,ALBERT EINSTEIN,FEMENINO,45,73,61.64%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62984,ALBERT EINSTEIN,MASCULINO,29,60,48.33%
SAN JUAN,SAN JUAN I,SAN JUAN I,63123,RAMON POWER Y GIRALT,TODOS LOS ESTUDIANTES,65,87,74.71%
SAN JUAN,SAN JUAN I,SAN JUAN I,63123,RAMON POWER Y GIRALT,IMPEDIDOS,10,15,66.66%
SAN JUAN,SAN JUAN I,SAN JUAN I,63123,RAMON POWER Y GIRALT,POR DEBAJO DEL NIVEL DE POBREZA,55,71,77.46%
SAN JUAN,SAN JUAN I,SAN JUAN I,63123,RAMON POWER Y GIRALT,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,63123,RAMON POWER Y GIRALT,PUERTORRIQUEÑOS,63,84,75%
SAN JUAN,SAN JUAN I,SAN JUAN I,63123,RAMON POWER Y GIRALT,HISPANOS NO PUERTORRIQUEÑOS,2,3,66.66%
